,STATION,LAT,LON,ELEV,DATE,PRCP,TMAX,TMIN,SNOW,SNWD
781129,USC00447338,36.9769,-79.8961,400.8,733017,0,128,-44,0,0
781224,USC00447338,36.9769,-79.8961,400.8,733018,0,128,-44,0,0
781319,USC00447338,36.9769,-79.8961,400.8,733019,0,128,-44,0,0
781414,USC00447338,36.9769,-79.8961,400.8,733020,0,128,-44,0,0
781509,USC00447338,36.9769,-79.8961,400.8,733021,0,128,-44,0,0
781604,USC00447338,36.9769,-79.8961,400.8,733022,0,128,-44,0,0
781699,USC00447338,36.9769,-79.8961,400.8,733023,0,128,-44,0,0
781794,USC00447338,36.9769,-79.8961,400.8,733024,0,128,-44,0,0
781889,USC00447338,36.9769,-79.8961,400.8,733025,0,128,-44,0,0
781984,USC00447338,36.9769,-79.8961,400.8,733026,0,128,-44,0,0
782079,USC00447338,36.9769,-79.8961,400.8,733027,0,128,-44,0,0
782174,USC00447338,36.9769,-79.8961,400.8,733028,0,128,-44,0,0
782269,USC00447338,36.9769,-79.8961,400.8,733029,0,128,-44,0,0
782364,USC00447338,36.9769,-79.8961,400.8,733030,0,128,-44,0,0
782459,USC00447338,36.9769,-79.8961,400.8,733031,0,128,-44,0,0
782554,USC00447338,36.9769,-79.8961,400.8,733032,0,128,-44,0,0
782649,USC00447338,36.9769,-79.8961,400.8,733033,0,128,-44,0,0
782744,USC00447338,36.9769,-79.8961,400.8,733034,0,128,-44,0,0
782839,USC00447338,36.9769,-79.8961,400.8,733035,0,128,-44,0,0
782934,USC00447338,36.9769,-79.8961,400.8,733036,0,128,-44,0,0
783029,USC00447338,36.9769,-79.8961,400.8,733037,0,128,-44,0,0
783124,USC00447338,36.9769,-79.8961,400.8,733038,0,128,-44,0,0
783219,USC00447338,36.9769,-79.8961,400.8,733039,0,128,-44,0,0
783314,USC00447338,36.9769,-79.8961,400.8,733040,0,128,-44,0,0
783409,USC00447338,36.9769,-79.8961,400.8,733041,0,128,-44,0,0
783497,USC00447338,36.9769,-79.8961,400.8,733042,3,122,-17,0,0
783585,USC00447338,36.9769,-79.8961,400.8,733043,3,122,-17,0,0
783673,USC00447338,36.9769,-79.8961,400.8,733044,3,122,-17,0,0
783761,USC00447338,36.9769,-79.8961,400.8,733045,3,122,-17,0,0
783849,USC00447338,36.9769,-79.8961,400.8,733046,3,122,-17,0,0
783937,USC00447338,36.9769,-79.8961,400.8,733047,3,122,-17,0,0
784025,USC00447338,36.9769,-79.8961,400.8,733048,3,122,-17,0,0
784113,USC00447338,36.9769,-79.8961,400.8,733049,3,122,-17,0,0
784201,USC00447338,36.9769,-79.8961,400.8,733050,3,122,-17,0,0
784289,USC00447338,36.9769,-79.8961,400.8,733051,3,122,-17,0,0
784377,USC00447338,36.9769,-79.8961,400.8,733052,3,122,-17,0,0
784465,USC00447338,36.9769,-79.8961,400.8,733053,3,122,-17,0,0
784553,USC00447338,36.9769,-79.8961,400.8,733054,3,122,-17,0,0
784641,USC00447338,36.9769,-79.8961,400.8,733055,3,122,-17,0,0
784729,USC00447338,36.9769,-79.8961,400.8,733056,3,122,-17,0,0
784817,USC00447338,36.9769,-79.8961,400.8,733057,3,122,-17,0,0
784905,USC00447338,36.9769,-79.8961,400.8,733058,3,122,-17,0,0
784993,USC00447338,36.9769,-79.8961,400.8,733059,3,122,-17,0,0
785081,USC00447338,36.9769,-79.8961,400.8,733060,3,122,-17,0,0
785169,USC00447338,36.9769,-79.8961,400.8,733061,3,122,-17,0,0
785257,USC00447338,36.9769,-79.8961,400.8,733062,3,122,-17,0,0
785345,USC00447338,36.9769,-79.8961,400.8,733063,3,122,-17,0,0
785433,USC00447338,36.9769,-79.8961,400.8,733064,3,122,-17,0,0
785521,USC00447338,36.9769,-79.8961,400.8,733065,3,122,-17,0,0
785609,USC00447338,36.9769,-79.8961,400.8,733066,3,122,-17,0,0
785697,USC00447338,36.9769,-79.8961,400.8,733067,3,122,-17,0,0
785785,USC00447338,36.9769,-79.8961,400.8,733068,3,122,-17,0,0
785873,USC00447338,36.9769,-79.8961,400.8,733069,3,122,-17,0,0
785961,USC00447338,36.9769,-79.8961,400.8,733070,3,122,-17,0,0
786049,USC00447338,36.9769,-79.8961,400.8,733071,3,122,-17,0,0
786137,USC00447338,36.9769,-79.8961,400.8,733072,3,122,-17,0,0
786229,USC00447338,36.9769,-79.8961,400.8,733073,157,61,-78,0,0
786323,USC00447338,36.9769,-79.8961,400.8,733074,157,61,-78,0,0
786417,USC00447338,36.9769,-79.8961,400.8,733075,157,61,-78,0,0
786511,USC00447338,36.9769,-79.8961,400.8,733076,157,61,-78,0,0
786605,USC00447338,36.9769,-79.8961,400.8,733077,157,61,-78,0,0
786699,USC00447338,36.9769,-79.8961,400.8,733078,157,61,-78,0,0
786793,USC00447338,36.9769,-79.8961,400.8,733079,157,61,-78,0,0
786887,USC00447338,36.9769,-79.8961,400.8,733080,157,61,-78,0,0
786981,USC00447338,36.9769,-79.8961,400.8,733081,157,61,-78,0,0
787075,USC00447338,36.9769,-79.8961,400.8,733082,157,61,-78,0,0
787169,USC00447338,36.9769,-79.8961,400.8,733083,157,61,-78,0,0
787263,USC00447338,36.9769,-79.8961,400.8,733084,157,61,-78,0,0
787357,USC00447338,36.9769,-79.8961,400.8,733085,157,61,-78,0,0
787451,USC00447338,36.9769,-79.8961,400.8,733086,157,61,-78,0,0
787545,USC00447338,36.9769,-79.8961,400.8,733087,157,61,-78,0,0
787639,USC00447338,36.9769,-79.8961,400.8,733088,157,61,-78,0,0
787733,USC00447338,36.9769,-79.8961,400.8,733089,157,61,-78,0,0
787827,USC00447338,36.9769,-79.8961,400.8,733090,157,61,-78,0,0
787921,USC00447338,36.9769,-79.8961,400.8,733091,157,61,-78,0,0
788015,USC00447338,36.9769,-79.8961,400.8,733092,157,61,-78,0,0
788109,USC00447338,36.9769,-79.8961,400.8,733093,157,61,-78,0,0
788203,USC00447338,36.9769,-79.8961,400.8,733094,157,61,-78,0,0
788297,USC00447338,36.9769,-79.8961,400.8,733095,157,61,-78,0,0
788391,USC00447338,36.9769,-79.8961,400.8,733096,157,61,-78,0,0
788485,USC00447338,36.9769,-79.8961,400.8,733097,157,61,-78,0,0
788579,USC00447338,36.9769,-79.8961,400.8,733098,157,61,-78,0,0
788673,USC00447338,36.9769,-79.8961,400.8,733099,157,61,-78,0,0
788767,USC00447338,36.9769,-79.8961,400.8,733100,157,61,-78,0,0
788861,USC00447338,36.9769,-79.8961,400.8,733101,157,61,-78,0,0
791807,USC00447338,36.9769,-79.8961,400.8,733133,127,117,33,0,0
791901,USC00447338,36.9769,-79.8961,400.8,733134,127,117,33,0,0
791995,USC00447338,36.9769,-79.8961,400.8,733135,127,117,33,0,0
792089,USC00447338,36.9769,-79.8961,400.8,733136,127,117,33,0,0
792183,USC00447338,36.9769,-79.8961,400.8,733137,127,117,33,0,0
792277,USC00447338,36.9769,-79.8961,400.8,733138,127,117,33,0,0
792371,USC00447338,36.9769,-79.8961,400.8,733139,127,117,33,0,0
792465,USC00447338,36.9769,-79.8961,400.8,733140,127,117,33,0,0
792559,USC00447338,36.9769,-79.8961,400.8,733141,127,117,33,0,0
792653,USC00447338,36.9769,-79.8961,400.8,733142,127,117,33,0,0
792747,USC00447338,36.9769,-79.8961,400.8,733143,127,117,33,0,0
792841,USC00447338,36.9769,-79.8961,400.8,733144,127,117,33,0,0
792935,USC00447338,36.9769,-79.8961,400.8,733145,127,117,33,0,0
793029,USC00447338,36.9769,-79.8961,400.8,733146,127,117,33,0,0
793123,USC00447338,36.9769,-79.8961,400.8,733147,127,117,33,0,0
793217,USC00447338,36.9769,-79.8961,400.8,733148,127,117,33,0,0
793311,USC00447338,36.9769,-79.8961,400.8,733149,127,117,33,0,0
793405,USC00447338,36.9769,-79.8961,400.8,733150,127,117,33,0,0
793499,USC00447338,36.9769,-79.8961,400.8,733151,127,117,33,0,0
793593,USC00447338,36.9769,-79.8961,400.8,733152,127,117,33,0,0
793687,USC00447338,36.9769,-79.8961,400.8,733153,127,117,33,0,0
793781,USC00447338,36.9769,-79.8961,400.8,733154,127,117,33,0,0
793875,USC00447338,36.9769,-79.8961,400.8,733155,127,117,33,0,0
793969,USC00447338,36.9769,-79.8961,400.8,733156,127,117,33,0,0
794063,USC00447338,36.9769,-79.8961,400.8,733157,127,117,33,0,0
794157,USC00447338,36.9769,-79.8961,400.8,733158,127,117,33,0,0
794251,USC00447338,36.9769,-79.8961,400.8,733159,127,117,33,0,0
794345,USC00447338,36.9769,-79.8961,400.8,733160,127,117,33,0,0
794439,USC00447338,36.9769,-79.8961,400.8,733161,127,117,33,0,0
794533,USC00447338,36.9769,-79.8961,400.8,733162,127,117,33,0,0
794626,USC00447338,36.9769,-79.8961,400.8,733163,0,194,39,0,0
794718,USC00447338,36.9769,-79.8961,400.8,733164,0,194,39,0,0
794810,USC00447338,36.9769,-79.8961,400.8,733165,0,194,39,0,0
794902,USC00447338,36.9769,-79.8961,400.8,733166,0,194,39,0,0
794994,USC00447338,36.9769,-79.8961,400.8,733167,0,194,39,0,0
795086,USC00447338,36.9769,-79.8961,400.8,733168,0,194,39,0,0
795178,USC00447338,36.9769,-79.8961,400.8,733169,0,194,39,0,0
795270,USC00447338,36.9769,-79.8961,400.8,733170,0,194,39,0,0
795362,USC00447338,36.9769,-79.8961,400.8,733171,0,194,39,0,0
795454,USC00447338,36.9769,-79.8961,400.8,733172,0,194,39,0,0
795546,USC00447338,36.9769,-79.8961,400.8,733173,0,194,39,0,0
795638,USC00447338,36.9769,-79.8961,400.8,733174,0,194,39,0,0
795730,USC00447338,36.9769,-79.8961,400.8,733175,0,194,39,0,0
795822,USC00447338,36.9769,-79.8961,400.8,733176,0,194,39,0,0
795914,USC00447338,36.9769,-79.8961,400.8,733177,0,194,39,0,0
796006,USC00447338,36.9769,-79.8961,400.8,733178,0,194,39,0,0
796098,USC00447338,36.9769,-79.8961,400.8,733179,0,194,39,0,0
796190,USC00447338,36.9769,-79.8961,400.8,733180,0,194,39,0,0
796282,USC00447338,36.9769,-79.8961,400.8,733181,0,194,39,0,0
796374,USC00447338,36.9769,-79.8961,400.8,733182,0,194,39,0,0
796466,USC00447338,36.9769,-79.8961,400.8,733183,0,194,39,0,0
796558,USC00447338,36.9769,-79.8961,400.8,733184,0,194,39,0,0
796650,USC00447338,36.9769,-79.8961,400.8,733185,0,194,39,0,0
796742,USC00447338,36.9769,-79.8961,400.8,733186,0,194,39,0,0
796834,USC00447338,36.9769,-79.8961,400.8,733187,0,194,39,0,0
796926,USC00447338,36.9769,-79.8961,400.8,733188,0,194,39,0,0
797018,USC00447338,36.9769,-79.8961,400.8,733189,0,194,39,0,0
797110,USC00447338,36.9769,-79.8961,400.8,733190,0,194,39,0,0
797202,USC00447338,36.9769,-79.8961,400.8,733191,0,194,39,0,0
797294,USC00447338,36.9769,-79.8961,400.8,733192,0,194,39,0,0
797386,USC00447338,36.9769,-79.8961,400.8,733193,0,194,39,0,0
797480,USC00447338,36.9769,-79.8961,400.8,733194,0,300,194,0,0
797574,USC00447338,36.9769,-79.8961,400.8,733195,0,300,194,0,0
797668,USC00447338,36.9769,-79.8961,400.8,733196,0,300,194,0,0
797762,USC00447338,36.9769,-79.8961,400.8,733197,0,300,194,0,0
797856,USC00447338,36.9769,-79.8961,400.8,733198,0,300,194,0,0
797950,USC00447338,36.9769,-79.8961,400.8,733199,0,300,194,0,0
798044,USC00447338,36.9769,-79.8961,400.8,733200,0,300,194,0,0
798138,USC00447338,36.9769,-79.8961,400.8,733201,0,300,194,0,0
798232,USC00447338,36.9769,-79.8961,400.8,733202,0,300,194,0,0
798326,USC00447338,36.9769,-79.8961,400.8,733203,0,300,194,0,0
798420,USC00447338,36.9769,-79.8961,400.8,733204,0,300,194,0,0
798514,USC00447338,36.9769,-79.8961,400.8,733205,0,300,194,0,0
798608,USC00447338,36.9769,-79.8961,400.8,733206,0,300,194,0,0
798702,USC00447338,36.9769,-79.8961,400.8,733207,0,300,194,0,0
798796,USC00447338,36.9769,-79.8961,400.8,733208,0,300,194,0,0
798890,USC00447338,36.9769,-79.8961,400.8,733209,0,300,194,0,0
798984,USC00447338,36.9769,-79.8961,400.8,733210,0,300,194,0,0
799078,USC00447338,36.9769,-79.8961,400.8,733211,0,300,194,0,0
799172,USC00447338,36.9769,-79.8961,400.8,733212,0,300,194,0,0
799266,USC00447338,36.9769,-79.8961,400.8,733213,0,300,194,0,0
799360,USC00447338,36.9769,-79.8961,400.8,733214,0,300,194,0,0
799454,USC00447338,36.9769,-79.8961,400.8,733215,0,300,194,0,0
799548,USC00447338,36.9769,-79.8961,400.8,733216,0,300,194,0,0
799642,USC00447338,36.9769,-79.8961,400.8,733217,0,300,194,0,0
799736,USC00447338,36.9769,-79.8961,400.8,733218,0,300,194,0,0
799830,USC00447338,36.9769,-79.8961,400.8,733219,0,300,194,0,0
799924,USC00447338,36.9769,-79.8961,400.8,733220,0,300,194,0,0
800018,USC00447338,36.9769,-79.8961,400.8,733221,0,300,194,0,0
800112,USC00447338,36.9769,-79.8961,400.8,733222,0,300,194,0,0
800206,USC00447338,36.9769,-79.8961,400.8,733223,0,300,194,0,0
800301,USC00447338,36.9769,-79.8961,400.8,733224,13,283,133,0,0
800397,USC00447338,36.9769,-79.8961,400.8,733225,13,283,133,0,0
800493,USC00447338,36.9769,-79.8961,400.8,733226,13,283,133,0,0
800589,USC00447338,36.9769,-79.8961,400.8,733227,13,283,133,0,0
800685,USC00447338,36.9769,-79.8961,400.8,733228,13,283,133,0,0
800781,USC00447338,36.9769,-79.8961,400.8,733229,13,283,133,0,0
800877,USC00447338,36.9769,-79.8961,400.8,733230,13,283,133,0,0
800973,USC00447338,36.9769,-79.8961,400.8,733231,13,283,133,0,0
801069,USC00447338,36.9769,-79.8961,400.8,733232,13,283,133,0,0
801165,USC00447338,36.9769,-79.8961,400.8,733233,13,283,133,0,0
801261,USC00447338,36.9769,-79.8961,400.8,733234,13,283,133,0,0
801357,USC00447338,36.9769,-79.8961,400.8,733235,13,283,133,0,0
801453,USC00447338,36.9769,-79.8961,400.8,733236,13,283,133,0,0
801549,USC00447338,36.9769,-79.8961,400.8,733237,13,283,133,0,0
801645,USC00447338,36.9769,-79.8961,400.8,733238,13,283,133,0,0
801741,USC00447338,36.9769,-79.8961,400.8,733239,13,283,133,0,0
801837,USC00447338,36.9769,-79.8961,400.8,733240,13,283,133,0,0
801933,USC00447338,36.9769,-79.8961,400.8,733241,13,283,133,0,0
802029,USC00447338,36.9769,-79.8961,400.8,733242,13,283,133,0,0
802125,USC00447338,36.9769,-79.8961,400.8,733243,13,283,133,0,0
802221,USC00447338,36.9769,-79.8961,400.8,733244,13,283,133,0,0
802317,USC00447338,36.9769,-79.8961,400.8,733245,13,283,133,0,0
802413,USC00447338,36.9769,-79.8961,400.8,733246,13,283,133,0,0
802509,USC00447338,36.9769,-79.8961,400.8,733247,13,283,133,0,0
802605,USC00447338,36.9769,-79.8961,400.8,733248,13,283,133,0,0
802701,USC00447338,36.9769,-79.8961,400.8,733249,13,283,133,0,0
802797,USC00447338,36.9769,-79.8961,400.8,733250,13,283,133,0,0
802893,USC00447338,36.9769,-79.8961,400.8,733251,13,283,133,0,0
802989,USC00447338,36.9769,-79.8961,400.8,733252,13,283,133,0,0
803085,USC00447338,36.9769,-79.8961,400.8,733253,13,283,133,0,0
803181,USC00447338,36.9769,-79.8961,400.8,733254,13,283,133,0,0
803281,USC00447338,36.9769,-79.8961,400.8,733255,0,294,189,0,0
803381,USC00447338,36.9769,-79.8961,400.8,733256,0,294,189,0,0
803481,USC00447338,36.9769,-79.8961,400.8,733257,0,294,189,0,0
803581,USC00447338,36.9769,-79.8961,400.8,733258,0,294,189,0,0
803681,USC00447338,36.9769,-79.8961,400.8,733259,0,294,189,0,0
803781,USC00447338,36.9769,-79.8961,400.8,733260,0,294,189,0,0
803881,USC00447338,36.9769,-79.8961,400.8,733261,0,294,189,0,0
803981,USC00447338,36.9769,-79.8961,400.8,733262,0,294,189,0,0
804081,USC00447338,36.9769,-79.8961,400.8,733263,0,294,189,0,0
804181,USC00447338,36.9769,-79.8961,400.8,733264,0,294,189,0,0
804281,USC00447338,36.9769,-79.8961,400.8,733265,0,294,189,0,0
804381,USC00447338,36.9769,-79.8961,400.8,733266,0,294,189,0,0
804481,USC00447338,36.9769,-79.8961,400.8,733267,0,294,189,0,0
804581,USC00447338,36.9769,-79.8961,400.8,733268,0,294,189,0,0
804681,USC00447338,36.9769,-79.8961,400.8,733269,0,294,189,0,0
804781,USC00447338,36.9769,-79.8961,400.8,733270,0,294,189,0,0
804881,USC00447338,36.9769,-79.8961,400.8,733271,0,294,189,0,0
804981,USC00447338,36.9769,-79.8961,400.8,733272,0,294,189,0,0
805081,USC00447338,36.9769,-79.8961,400.8,733273,0,294,189,0,0
805181,USC00447338,36.9769,-79.8961,400.8,733274,0,294,189,0,0
805281,USC00447338,36.9769,-79.8961,400.8,733275,0,294,189,0,0
805381,USC00447338,36.9769,-79.8961,400.8,733276,0,294,189,0,0
805481,USC00447338,36.9769,-79.8961,400.8,733277,0,294,189,0,0
805581,USC00447338,36.9769,-79.8961,400.8,733278,0,294,189,0,0
805681,USC00447338,36.9769,-79.8961,400.8,733279,0,294,189,0,0
805781,USC00447338,36.9769,-79.8961,400.8,733280,0,294,189,0,0
805881,USC00447338,36.9769,-79.8961,400.8,733281,0,294,189,0,0
805981,USC00447338,36.9769,-79.8961,400.8,733282,0,294,189,0,0
806081,USC00447338,36.9769,-79.8961,400.8,733283,0,294,189,0,0
806181,USC00447338,36.9769,-79.8961,400.8,733284,0,294,189,0,0
806281,USC00447338,36.9769,-79.8961,400.8,733285,0,294,189,0,0
806380,USC00447338,36.9769,-79.8961,400.8,733286,0,272,172,0,0
806478,USC00447338,36.9769,-79.8961,400.8,733287,0,272,172,0,0
806576,USC00447338,36.9769,-79.8961,400.8,733288,0,272,172,0,0
806674,USC00447338,36.9769,-79.8961,400.8,733289,0,272,172,0,0
806772,USC00447338,36.9769,-79.8961,400.8,733290,0,272,172,0,0
806870,USC00447338,36.9769,-79.8961,400.8,733291,0,272,172,0,0
806968,USC00447338,36.9769,-79.8961,400.8,733292,0,272,172,0,0
807066,USC00447338,36.9769,-79.8961,400.8,733293,0,272,172,0,0
807164,USC00447338,36.9769,-79.8961,400.8,733294,0,272,172,0,0
807262,USC00447338,36.9769,-79.8961,400.8,733295,0,272,172,0,0
807360,USC00447338,36.9769,-79.8961,400.8,733296,0,272,172,0,0
807458,USC00447338,36.9769,-79.8961,400.8,733297,0,272,172,0,0
807556,USC00447338,36.9769,-79.8961,400.8,733298,0,272,172,0,0
807654,USC00447338,36.9769,-79.8961,400.8,733299,0,272,172,0,0
807752,USC00447338,36.9769,-79.8961,400.8,733300,0,272,172,0,0
807850,USC00447338,36.9769,-79.8961,400.8,733301,0,272,172,0,0
807948,USC00447338,36.9769,-79.8961,400.8,733302,0,272,172,0,0
808046,USC00447338,36.9769,-79.8961,400.8,733303,0,272,172,0,0
808144,USC00447338,36.9769,-79.8961,400.8,733304,0,272,172,0,0
808242,USC00447338,36.9769,-79.8961,400.8,733305,0,272,172,0,0
808340,USC00447338,36.9769,-79.8961,400.8,733306,0,272,172,0,0
808438,USC00447338,36.9769,-79.8961,400.8,733307,0,272,172,0,0
808536,USC00447338,36.9769,-79.8961,400.8,733308,0,272,172,0,0
808634,USC00447338,36.9769,-79.8961,400.8,733309,0,272,172,0,0
808732,USC00447338,36.9769,-79.8961,400.8,733310,0,272,172,0,0
808830,USC00447338,36.9769,-79.8961,400.8,733311,0,272,172,0,0
808928,USC00447338,36.9769,-79.8961,400.8,733312,0,272,172,0,0
809026,USC00447338,36.9769,-79.8961,400.8,733313,0,272,172,0,0
809124,USC00447338,36.9769,-79.8961,400.8,733314,0,272,172,0,0
809222,USC00447338,36.9769,-79.8961,400.8,733315,0,272,172,0,0
809321,USC00447338,36.9769,-79.8961,400.8,733316,5,256,100,0,0
809421,USC00447338,36.9769,-79.8961,400.8,733317,5,256,100,0,0
809521,USC00447338,36.9769,-79.8961,400.8,733318,5,256,100,0,0
809621,USC00447338,36.9769,-79.8961,400.8,733319,5,256,100,0,0
809721,USC00447338,36.9769,-79.8961,400.8,733320,5,256,100,0,0
809821,USC00447338,36.9769,-79.8961,400.8,733321,5,256,100,0,0
809921,USC00447338,36.9769,-79.8961,400.8,733322,5,256,100,0,0
810021,USC00447338,36.9769,-79.8961,400.8,733323,5,256,100,0,0
810121,USC00447338,36.9769,-79.8961,400.8,733324,5,256,100,0,0
810221,USC00447338,36.9769,-79.8961,400.8,733325,5,256,100,0,0
810321,USC00447338,36.9769,-79.8961,400.8,733326,5,256,100,0,0
810421,USC00447338,36.9769,-79.8961,400.8,733327,5,256,100,0,0
810521,USC00447338,36.9769,-79.8961,400.8,733328,5,256,100,0,0
810621,USC00447338,36.9769,-79.8961,400.8,733329,5,256,100,0,0
810721,USC00447338,36.9769,-79.8961,400.8,733330,5,256,100,0,0
810821,USC00447338,36.9769,-79.8961,400.8,733331,5,256,100,0,0
810921,USC00447338,36.9769,-79.8961,400.8,733332,5,256,100,0,0
811021,USC00447338,36.9769,-79.8961,400.8,733333,5,256,100,0,0
811121,USC00447338,36.9769,-79.8961,400.8,733334,5,256,100,0,0
811221,USC00447338,36.9769,-79.8961,400.8,733335,5,256,100,0,0
811321,USC00447338,36.9769,-79.8961,400.8,733336,5,256,100,0,0
811421,USC00447338,36.9769,-79.8961,400.8,733337,5,256,100,0,0
811521,USC00447338,36.9769,-79.8961,400.8,733338,5,256,100,0,0
811621,USC00447338,36.9769,-79.8961,400.8,733339,5,256,100,0,0
811721,USC00447338,36.9769,-79.8961,400.8,733340,5,256,100,0,0
811821,USC00447338,36.9769,-79.8961,400.8,733341,5,256,100,0,0
811921,USC00447338,36.9769,-79.8961,400.8,733342,5,256,100,0,0
812021,USC00447338,36.9769,-79.8961,400.8,733343,5,256,100,0,0
812121,USC00447338,36.9769,-79.8961,400.8,733344,5,256,100,0,0
812221,USC00447338,36.9769,-79.8961,400.8,733345,5,256,100,0,0
812321,USC00447338,36.9769,-79.8961,400.8,733346,5,256,100,0,0
812419,USC00447338,36.9769,-79.8961,400.8,733347,0,217,-28,0,0
812517,USC00447338,36.9769,-79.8961,400.8,733348,0,217,-28,0,0
812615,USC00447338,36.9769,-79.8961,400.8,733349,0,217,-28,0,0
812713,USC00447338,36.9769,-79.8961,400.8,733350,0,217,-28,0,0
812811,USC00447338,36.9769,-79.8961,400.8,733351,0,217,-28,0,0
812909,USC00447338,36.9769,-79.8961,400.8,733352,0,217,-28,0,0
813007,USC00447338,36.9769,-79.8961,400.8,733353,0,217,-28,0,0
813105,USC00447338,36.9769,-79.8961,400.8,733354,0,217,-28,0,0
813203,USC00447338,36.9769,-79.8961,400.8,733355,0,217,-28,0,0
813301,USC00447338,36.9769,-79.8961,400.8,733356,0,217,-28,0,0
813399,USC00447338,36.9769,-79.8961,400.8,733357,0,217,-28,0,0
813497,USC00447338,36.9769,-79.8961,400.8,733358,0,217,-28,0,0
813595,USC00447338,36.9769,-79.8961,400.8,733359,0,217,-28,0,0
813693,USC00447338,36.9769,-79.8961,400.8,733360,0,217,-28,0,0
813791,USC00447338,36.9769,-79.8961,400.8,733361,0,217,-28,0,0
813889,USC00447338,36.9769,-79.8961,400.8,733362,0,217,-28,0,0
813987,USC00447338,36.9769,-79.8961,400.8,733363,0,217,-28,0,0
814085,USC00447338,36.9769,-79.8961,400.8,733364,0,217,-28,0,0
814183,USC00447338,36.9769,-79.8961,400.8,733365,0,217,-28,0,0
814281,USC00447338,36.9769,-79.8961,400.8,733366,0,217,-28,0,0
814379,USC00447338,36.9769,-79.8961,400.8,733367,0,217,-28,0,0
814477,USC00447338,36.9769,-79.8961,400.8,733368,0,217,-28,0,0
814575,USC00447338,36.9769,-79.8961,400.8,733369,0,217,-28,0,0
814673,USC00447338,36.9769,-79.8961,400.8,733370,0,217,-28,0,0
814771,USC00447338,36.9769,-79.8961,400.8,733371,0,217,-28,0,0
814869,USC00447338,36.9769,-79.8961,400.8,733372,0,217,-28,0,0
814967,USC00447338,36.9769,-79.8961,400.8,733373,0,217,-28,0,0
815065,USC00447338,36.9769,-79.8961,400.8,733374,0,217,-28,0,0
815163,USC00447338,36.9769,-79.8961,400.8,733375,0,217,-28,0,0
815261,USC00447338,36.9769,-79.8961,400.8,733376,0,217,-28,0,0
815359,USC00447338,36.9769,-79.8961,400.8,733377,114,33,6,0,0
815456,USC00447338,36.9769,-79.8961,400.8,733378,114,33,6,0,0
815553,USC00447338,36.9769,-79.8961,400.8,733379,114,33,6,0,0
815650,USC00447338,36.9769,-79.8961,400.8,733380,114,33,6,0,0
815747,USC00447338,36.9769,-79.8961,400.8,733381,114,33,6,0,0
815844,USC00447338,36.9769,-79.8961,400.8,733382,114,33,6,0,0
815941,USC00447338,36.9769,-79.8961,400.8,733383,114,33,6,0,0
816038,USC00447338,36.9769,-79.8961,400.8,733384,114,33,6,0,0
816135,USC00447338,36.9769,-79.8961,400.8,733385,114,33,6,0,0
816232,USC00447338,36.9769,-79.8961,400.8,733386,114,33,6,0,0
816329,USC00447338,36.9769,-79.8961,400.8,733387,114,33,6,0,0
